id,home_team_api_id,away_team_api_id,buildUpPlaySpeed_home,buildUpPlayPassing_home,chanceCreationPassing_home,chanceCreationCrossing_home,chanceCreationShooting_home,defencePressure_home,defenceAggression_home,defenceTeamWidth_home,buildUpPlaySpeed_away,buildUpPlayPassing_away,chanceCreationPassing_away,chanceCreationCrossing_away,chanceCreationShooting_away,defencePressure_away,defenceAggression_away,defenceTeamWidth_away,AVG_HOME_AGE,AVG_AWAY_AGE,Home_Team_Aggression,Home_Team_Potential,Home_Team_Stamina,Home_Team_OverallRating,Home_Team_FreeKick,Away_Team_Aggression,Away_Team_Potential,Away_Team_Stamina,Away_Team_OverallRating,Away_Team_FreeKick,labels
2875,10194,8455,50,80,30,70,35,25,65,50,60,50,60,60,80,35,55,50,27.273,28.273,71,80,76,76,76,70,84,75,83,86,1
2876,8586,8668,60,55,70,70,70,30,40,60,60,50,55,70,55,55,65,60,26.455,29.273,72,83,77,80,88,69,79,68,77,80,0
2877,8659,10260,60,65,40,50,45,35,55,60,65,40,65,65,70,45,45,65,27.364,23.909,66,76,69,73,85,68,86,72,81,84,2
2878,8528,9850,35,50,45,65,50,45,55,65,49,52,48,64,66,34,54,48,25.364,26.091,65,77,71,72,75,61,73,72,70,72,1
2879,8455,9825,60,50,60,60,80,35,55,50,75,40,40,45,65,50,40,45,27.091,24.818,69,84,76,83,86,67,83,70,80,86,2
2880,8668,10260,60,50,55,70,55,55,65,60,65,40,65,65,70,45,45,65,27.182,24.545,70,80,69,77,80,70,84,76,80,82,2
2881,8456,8602,70,60,70,65,75,65,65,50,55,55,60,60,45,45,45,50,25.545,26.273,63,85,74,83,83,68,76,72,72,74,0
2882,9850,8655,49,52,48,64,66,34,54,48,55,65,50,50,35,45,60,55,25.091,25.091,58,73,71,69,72,62,79,68,73,84,1
2883,10194,10261,50,80,30,70,35,25,65,50,55,50,60,50,60,45,45,50,28.0,25.273,71,79,75,76,76,67,80,73,75,85,2
2884,8472,10252,55,55,55,65,55,45,55,65,65,50,45,55,50,35,45,65,25.727,28.545,72,78,71,75,87,76,78,70,75,75,1
2885,10003,8559,66,34,52,51,64,44,47,64,45,70,55,70,50,40,55,50,26.545,27.455,60,76,70,70,65,65,77,68,74,83,0
2886,8586,10172,60,55,70,70,70,30,40,60,51,49,36,48,52,44,43,40,27.455,28.727,73,84,73,81,88,63,75,68,72,81,0
2887,8659,8650,60,65,40,50,45,35,55,60,60,50,40,45,60,55,55,50,28.0,25.091,64,75,70,73,85,68,83,75,80,83,2
2888,8528,9879,35,50,45,65,50,45,55,65,50,55,45,55,40,45,35,50,27.091,30.364,65,77,71,73,75,73,77,72,76,82,2
2889,9825,8659,75,40,40,45,65,50,40,45,60,65,40,50,45,35,55,60,24.182,27.6,67,83,70,79,86,61,76,68,73,85,0
2890,10252,9850,65,50,45,55,50,35,45,65,49,52,48,64,66,34,54,48,28.545,25.364,76,78,70,75,75,61,73,71,69,72,0
2891,8655,8455,55,65,50,50,35,45,60,55,60,50,60,60,80,35,55,50,25.091,27.455,62,79,68,73,84,71,84,75,83,86,2
2892,8559,10194,45,70,55,70,50,40,55,50,50,80,30,70,35,25,65,50,27.273,28.545,70,78,70,74,75,74,78,74,75,76,0
2893,9879,8586,50,55,45,55,40,45,35,50,60,55,70,70,70,30,40,60,30.545,27.455,73,78,72,77,82,73,84,73,81,88,2
2894,8650,10003,60,50,40,45,60,55,55,50,66,34,52,51,64,44,47,64,25.091,26.909,68,83,75,80,83,58,76,69,70,65,1
2895,10260,8472,65,40,65,65,70,45,45,65,55,55,55,65,55,45,55,65,26.182,25.273,69,85,77,82,82,73,79,73,75,87,0
2896,10261,8668,55,50,60,50,60,45,45,50,60,50,55,70,55,55,65,60,25.545,28.0,67,80,73,75,85,73,79,67,76,80,0
2897,10172,8456,51,49,36,48,52,44,43,40,70,60,70,65,75,65,65,50,28.909,25.182,62,75,70,72,79,65,84,74,81,82,2
2898,8602,8528,55,55,60,60,45,45,45,50,35,50,45,65,50,45,55,65,26.273,26.636,68,76,72,72,74,64,76,69,72,75,0
2899,8455,8650,60,50,60,60,80,35,55,50,60,50,40,45,60,55,55,50,28.0,27.182,74,85,75,83,89,71,82,73,80,83,2
2900,8668,8602,60,50,55,70,55,55,65,60,55,55,60,60,45,45,45,50,28.091,26.545,74,79,67,77,80,68,76,72,73,78,0
2901,8456,10261,70,60,70,65,75,65,65,50,55,50,60,50,60,45,45,50,24.909,24.909,65,85,76,82,83,67,79,70,75,85,0
2902,9850,9825,49,52,48,64,66,34,54,48,75,40,40,45,65,50,40,45,25.636,25.0,60,72,72,69,72,67,83,70,80,86,2
2903,10194,10172,50,80,30,70,35,25,65,50,51,49,36,48,52,44,43,40,29.545,29.273,73,78,75,75,75,64,74,69,71,79,2
2904,8472,9879,55,55,55,65,55,45,55,65,50,55,45,55,40,45,35,50,26.273,30.273,73,78,72,75,71,73,78,71,77,80,1
2905,10003,10260,66,34,52,51,64,44,47,64,65,40,65,65,70,45,45,65,27.0,27.636,56,76,71,71,65,69,85,72,83,82,2
2906,8586,10252,60,55,70,70,70,30,40,60,65,50,45,55,50,35,45,65,27.455,29.0,73,84,73,81,88,77,77,70,75,69,0
2907,8659,8559,60,65,40,50,45,35,55,60,45,70,55,70,50,40,55,50,27.818,27.364,63,76,68,73,85,70,78,70,74,75,0
2908,8528,8655,35,50,45,65,50,45,55,65,55,65,50,50,35,45,60,55,26.0,26.636,64,77,71,72,75,68,77,63,74,84,1
2909,9825,9879,75,40,40,45,65,50,40,45,50,55,45,55,40,45,35,50,25.364,29.636,66,83,69,80,86,73,78,74,77,82,1
2910,8559,8668,45,70,55,70,50,40,55,50,60,50,55,70,55,55,65,60,27.727,28.364,67,77,70,73,75,71,79,69,77,80,2
2911,8455,8602,60,50,60,60,80,35,55,50,55,55,60,60,45,45,45,50,26.364,26.0,70,84,74,82,89,66,75,71,72,78,0
2912,8650,8456,60,50,40,45,60,55,55,50,70,60,70,65,75,65,65,50,25.909,25.636,67,83,77,81,83,64,86,75,83,83,1
2913,10260,10261,65,40,65,65,70,45,45,65,55,50,60,50,60,45,45,50,27.455,25.182,69,86,71,83,84,69,80,73,76,85,1
2914,9850,10172,49,52,48,64,66,34,54,48,51,49,36,48,52,44,43,40,24.909,30.0,62,72,70,68,71,62,72,68,70,71,0
2915,10194,8655,50,80,30,70,35,25,65,50,55,65,50,50,35,45,60,55,28.636,24.636,72,78,75,75,76,62,78,66,73,84,0
2916,8472,8528,55,55,55,65,55,45,55,65,35,50,45,65,50,45,55,65,26.455,26.0,75,78,72,75,87,64,77,71,72,75,2
2917,10003,10252,66,34,52,51,64,44,47,64,65,50,45,55,50,35,45,65,26.545,27.636,60,78,72,72,74,77,77,73,75,75,1
2918,8659,8586,60,65,40,50,45,35,55,60,60,55,70,70,70,30,40,60,27.818,27.182,63,76,68,73,85,74,82,73,80,84,2
2919,10252,10260,65,50,45,55,50,35,45,65,65,40,65,65,70,45,45,65,27.0,26.455,75,79,73,75,79,70,86,74,83,84,2
2920,8655,10003,55,65,50,50,35,45,60,55,66,34,52,51,64,44,47,64,26.091,26.4,63,78,64,74,84,60,78,72,72,74,0
2921,8668,10194,60,50,55,70,55,55,65,60,50,80,30,70,35,25,65,50,27.091,28.0,72,79,72,76,80,73,78,75,75,78,2
2922,9879,8650,50,55,45,55,40,45,35,50,60,50,40,45,60,55,55,50,29.545,25.455,72,79,73,77,82,72,83,74,80,83,0
2923,8456,9850,70,60,70,65,75,65,65,50,49,52,48,64,66,34,54,48,25.727,24.909,63,86,74,83,83,64,74,71,70,77,0
2924,10261,8455,55,50,60,50,60,45,45,50,60,50,60,60,80,35,55,50,25.455,26.818,66,80,71,76,86,71,84,73,82,89,2
2925,10172,8659,51,49,36,48,52,44,43,40,60,65,40,50,45,35,55,60,29.273,27.091,65,73,71,71,79,64,76,68,73,85,1
2926,8586,8559,60,55,70,70,70,30,40,60,45,70,55,70,50,40,55,50,27.818,27.455,73,83,78,81,84,66,75,70,72,74,0
2927,8528,9825,35,50,45,65,50,45,55,65,75,40,40,45,65,50,40,45,26.0,25.0,64,76,70,71,75,68,83,70,81,86,2
2928,8602,8472,55,55,60,60,45,45,45,50,55,55,55,65,55,45,55,65,26.818,25.727,64,76,70,73,74,72,78,73,75,89,0
2929,9825,8668,75,40,40,45,65,50,40,45,60,50,55,70,55,55,65,60,24.636,28.818,69,84,69,81,86,72,79,70,77,80,0
2930,8559,10252,45,70,55,70,50,40,55,50,65,50,45,55,50,35,45,65,27.909,26.909,64,75,66,72,74,72,78,70,75,75,2
2931,8455,8456,60,50,60,60,80,35,55,50,70,60,70,65,75,65,65,50,26.909,25.636,70,84,74,81,89,68,85,74,83,82,0
2932,8650,10172,60,50,40,45,60,55,55,50,51,49,36,48,52,44,43,40,26.545,29.0,66,82,74,80,83,65,74,71,71,79,0
2933,10260,8602,65,40,65,65,70,45,45,65,55,55,60,60,45,45,45,50,25.091,26.0,72,85,74,81,82,65,77,73,74,74,0
2934,9850,10261,49,52,48,64,66,34,54,48,55,50,60,50,60,45,45,50,26.545,24.727,62,74,71,71,72,67,79,75,74,86,0
2935,10194,8586,50,80,30,70,35,25,65,50,60,55,70,70,70,30,40,60,28.0,27.727,73,78,75,75,78,73,84,77,81,88,0
2936,8472,8655,55,55,55,65,55,45,55,65,55,65,50,50,35,45,60,55,26.636,27.909,72,79,73,75,89,65,77,62,73,84,0
2937,10003,9879,66,34,52,51,64,44,47,64,50,55,45,55,40,45,35,50,25.7,29.364,53,77,71,71,74,68,78,73,76,82,0
2938,8659,8528,60,65,40,50,45,35,55,60,35,50,45,65,50,45,55,65,27.727,25.909,63,76,69,73,85,64,77,72,72,75,2
2939,10252,8650,65,50,45,55,50,35,45,65,60,50,40,45,60,55,55,50,27.091,25.818,71,77,69,74,75,67,83,73,80,83,2
2940,8655,8659,55,65,50,50,35,45,60,55,60,65,40,50,45,35,55,60,25.818,28.091,64,78,65,73,84,68,76,70,74,85,2
2941,8668,9850,60,50,55,70,55,55,65,60,49,52,48,64,66,34,54,48,29.091,26.636,71,79,68,77,80,62,74,71,71,72,1
2942,9879,8559,50,55,45,55,40,45,35,50,45,70,55,70,50,40,55,50,28.455,26.364,68,78,73,76,82,66,76,71,72,71,0
2943,8456,9825,70,60,70,65,75,65,65,50,75,40,40,45,65,50,40,45,25.364,24.636,68,86,73,83,83,69,84,69,81,86,0
2944,10261,10003,55,50,60,50,60,45,45,50,66,34,52,51,64,44,47,64,24.818,25.3,68,80,75,76,81,54,79,73,72,74,1
2945,10172,10260,51,49,36,48,52,44,43,40,65,40,65,65,70,45,45,65,29.091,25.091,66,74,70,71,79,72,85,74,81,82,2
2946,8586,8472,60,55,70,70,70,30,40,60,55,55,55,65,55,45,55,65,28.273,26.636,73,83,73,81,88,72,79,73,75,89,0
2947,8528,8455,35,50,45,65,50,45,55,65,60,50,60,60,80,35,55,50,26.0,27.727,64,77,72,72,75,70,84,72,82,89,1
2948,8602,10194,55,55,60,60,45,45,45,50,50,80,30,70,35,25,65,50,26.727,28.0,66,77,71,74,78,73,78,75,75,78,2
2949,10172,8472,51,49,36,48,52,44,43,40,55,55,55,65,55,45,55,65,29.182,27.182,66,75,70,71,79,74,78,72,76,89,2
2950,8586,8455,60,55,70,70,70,30,40,60,60,50,60,60,80,35,55,50,28.091,27.364,75,84,73,81,88,72,84,75,82,89,1
2951,8528,8650,35,50,45,65,50,45,55,65,60,50,40,45,60,55,55,50,26.0,26.727,64,77,72,72,75,66,82,74,80,83,1
2952,8602,9850,55,55,60,60,45,45,45,50,49,52,48,64,66,34,54,48,26.455,26.636,64,76,70,73,78,62,74,71,71,72,1
2953,10252,9825,65,50,45,55,50,35,45,65,75,40,40,45,65,50,40,45,27.0,23.818,70,79,70,75,75,69,83,68,79,86,2
2954,8655,8559,55,65,50,50,35,45,60,55,45,70,55,70,50,40,55,50,25.545,26.636,65,78,66,74,84,62,75,70,72,83,2
2955,8668,10003,60,50,55,70,55,55,65,60,66,34,52,51,64,44,47,64,28.545,25.3,73,78,69,76,80,54,79,73,72,74,0
2956,9879,10260,50,55,45,55,40,45,35,50,65,40,65,65,70,45,45,65,28.455,26.091,68,78,73,76,82,70,84,75,81,82,2
2957,8456,10194,70,60,70,65,75,65,65,50,50,80,30,70,35,25,65,50,25.545,28.0,63,86,74,83,83,76,78,76,74,72,0
2958,10261,8659,55,50,60,50,60,45,45,50,60,65,40,50,45,35,55,60,24.273,28.364,67,80,73,74,70,65,76,69,74,85,2
2959,9825,8602,75,40,40,45,65,50,40,45,55,55,60,60,45,45,45,50,26.455,25.818,66,83,64,80,86,62,76,69,72,78,1
2960,8559,10261,45,70,55,70,50,40,55,50,55,50,60,50,60,45,45,50,27.091,25.636,63,75,70,72,83,68,80,74,76,86,2
2961,8455,9879,60,50,60,60,80,35,55,50,50,55,45,55,40,45,35,50,27.0,26.727,68,84,72,81,86,66,78,70,74,82,1
2962,8650,8655,60,50,40,45,60,55,55,50,55,65,50,50,35,45,60,55,25.909,24.364,67,83,73,80,83,62,77,66,72,84,1
2963,10260,8528,65,40,65,65,70,45,45,65,35,50,45,65,50,45,55,65,27.818,26.0,61,82,73,80,82,64,77,72,72,75,0
2964,9850,8586,49,52,48,64,66,34,54,48,60,55,70,70,70,30,40,60,27.273,27.545,62,73,70,70,72,75,84,77,81,88,2
2965,10194,10252,50,80,30,70,35,25,65,50,65,50,45,55,50,35,45,65,27.727,27.818,74,79,76,75,75,72,77,68,74,75,1
2966,8472,8668,55,55,55,65,55,45,55,65,60,50,55,70,55,55,65,60,27.182,30.273,74,78,72,76,89,74,77,66,76,80,1
2967,10003,10172,66,34,52,51,64,44,47,64,51,49,36,48,52,44,43,40,25.2,29.182,56,79,74,73,74,69,75,68,72,81,1
2968,8659,8456,60,65,40,50,45,35,55,60,70,60,70,65,75,65,65,50,27.818,25.182,64,76,70,73,85,64,86,74,83,83,1
2969,9825,10172,75,40,40,45,65,50,40,45,51,49,36,48,52,44,43,40,25.273,28.0,69,84,68,81,86,66,75,72,72,81,0
2970,8559,8602,45,70,55,70,50,40,55,50,55,55,60,60,45,45,45,50,27.545,26.0,63,75,71,72,83,65,76,71,73,68,1
2971,8455,10252,60,50,60,60,80,35,55,50,65,50,45,55,50,35,45,65,27.0,27.091,70,84,72,81,89,70,78,68,75,75,2
2972,8650,10261,60,50,40,45,60,55,55,50,55,50,60,50,60,45,45,50,26.0,25.091,69,83,73,79,81,68,80,74,75,86,0
2973,10260,8655,65,40,65,65,70,45,45,65,55,65,50,50,35,45,60,55,25.091,23.455,59,83,71,79,79,61,75,67,70,84,2
2974,9850,9879,49,52,48,64,66,34,54,48,50,55,45,55,40,45,35,50,25.273,26.727,59,74,71,71,77,66,78,70,74,82,1
2975,10194,8528,50,80,30,70,35,25,65,50,35,50,45,65,50,45,55,65,28.636,26.182,73,78,76,75,75,65,77,71,72,75,1
2976,8472,8456,55,55,55,65,55,45,55,65,70,60,70,65,75,65,65,50,25.545,26.182,74,79,74,75,89,69,84,74,82,83,0
2977,10003,8586,66,34,52,51,64,44,47,64,60,55,70,70,70,30,40,60,26.3,27.545,57,77,70,72,74,75,84,77,81,88,1
2978,8659,8668,60,65,40,50,45,35,55,60,60,50,55,70,55,55,65,60,27.273,29.909,62,75,70,73,85,73,78,68,77,80,2
2979,9825,8650,75,40,40,45,65,50,40,45,60,50,40,45,60,55,55,50,23.727,25.727,63,83,68,79,83,67,82,74,79,81,2
2980,10252,8655,65,50,45,55,50,35,45,65,55,65,50,50,35,45,60,55,28.727,27.182,76,78,69,76,75,71,78,66,74,84,0
2981,8559,8456,45,70,55,70,50,40,55,50,70,60,70,65,75,65,65,50,28.909,25.636,67,76,68,74,83,66,85,75,82,82,2
2982,8455,8659,60,50,60,60,80,35,55,50,60,65,40,50,45,35,55,60,28.909,27.364,72,82,76,82,86,66,76,69,73,85,0
2983,8668,10172,60,50,55,70,55,55,65,60,51,49,36,48,52,44,43,40,27.818,28.727,72,80,71,77,80,61,73,65,69,84,2
2984,10260,8586,65,40,65,65,70,45,45,65,60,55,70,70,70,30,40,60,23.0,26.364,67,85,75,79,84,68,81,75,79,88,0
2985,9850,10194,49,52,48,64,66,34,54,48,50,80,30,70,35,25,65,50,24.182,26.909,66,73,69,68,73,71,80,78,76,76,1
2986,8472,10261,55,55,55,65,55,45,55,65,55,50,60,50,60,45,45,50,25.182,25.909,72,78,74,75,87,72,80,76,76,85,2
2987,10003,8528,66,34,52,51,64,44,47,64,35,50,45,65,50,45,55,65,24.727,25.818,56,78,74,71,61,65,77,71,72,75,1
2988,8602,9879,55,55,60,60,45,45,45,50,50,55,45,55,40,45,35,50,26.0,29.727,66,77,73,74,74,72,78,70,76,82,0
2989,10252,10003,65,50,45,55,50,35,45,65,66,34,52,51,64,44,47,64,27.545,25.727,68,78,67,76,75,56,78,73,72,66,2
2990,8655,10194,55,65,50,50,35,45,60,55,50,80,30,70,35,25,65,50,24.545,28.0,62,75,65,71,84,73,78,75,75,78,2
2991,8668,8559,60,50,55,70,55,55,65,60,45,70,55,70,50,40,55,50,30.0,26.0,69,78,69,77,80,61,75,70,72,83,2
2992,9879,9825,50,55,45,55,40,45,35,50,75,40,40,45,65,50,40,45,28.364,24.182,69,79,72,76,82,68,83,70,80,86,0
2993,8456,8650,70,60,70,65,75,65,65,50,60,50,40,45,60,55,55,50,25.818,25.909,66,86,76,83,82,68,82,76,79,81,0
2994,10261,10260,55,50,60,50,60,45,45,50,65,40,65,65,70,45,45,65,26.091,28.545,69,80,76,76,86,65,84,72,82,82,0
2995,10172,9850,51,49,36,48,52,44,43,40,49,52,48,64,66,34,54,48,29.636,25.727,69,74,69,71,81,61,72,69,69,77,2
2996,8586,8659,60,55,70,70,70,30,40,60,60,65,40,50,45,35,55,60,27.364,26.6,73,84,76,81,88,57,75,69,71,81,0
2997,8528,8472,35,50,45,65,50,45,55,65,55,55,55,65,55,45,55,65,27.182,25.182,66,75,71,72,75,72,78,74,74,78,2
2998,8602,8455,55,55,60,60,45,45,45,50,60,50,60,60,80,35,55,50,24.545,27.182,63,76,69,72,72,69,84,74,81,86,2
2999,10252,8668,65,50,45,55,50,35,45,65,60,50,55,70,55,55,65,60,27.727,27.909,74,79,70,76,69,71,78,68,76,80,1
3000,8655,9879,55,65,50,50,35,45,60,55,50,55,45,55,40,45,35,50,25.636,28.636,66,77,67,73,84,65,79,70,76,82,0
3001,8455,8472,60,50,60,60,80,35,55,50,55,55,55,65,55,45,55,65,27.182,25.727,69,84,74,81,86,72,78,74,75,89,0
3002,8650,10194,60,50,40,45,60,55,55,50,50,80,30,70,35,25,65,50,27.091,29.0,68,82,74,79,85,75,78,74,75,78,1
3003,10260,8559,65,40,65,65,70,45,45,65,45,70,55,70,50,40,55,50,27.273,25.909,69,83,69,80,82,61,75,70,71,83,0
3004,10261,10172,55,50,60,50,60,45,45,50,51,49,36,48,52,44,43,40,26.0,30.727,67,79,74,75,86,61,71,66,70,84,0
3005,10003,9825,66,34,52,51,64,44,47,64,75,40,40,45,65,50,40,45,24.818,24.818,60,79,75,72,74,67,83,66,79,80,0
3006,8586,8602,60,55,70,70,70,30,40,60,55,55,60,60,45,45,45,50,27.273,25.364,73,84,77,81,88,63,77,72,73,72,1
3007,8659,9850,60,65,40,50,45,35,55,60,49,52,48,64,66,34,54,48,27.5,25.091,64,76,71,72,70,59,74,70,71,77,2
3008,8528,8456,35,50,45,65,50,45,55,65,70,60,70,65,75,65,65,50,26.364,25.545,66,76,71,72,75,60,84,73,81,83,2
3009,9825,10260,75,40,40,45,65,50,40,45,65,40,65,65,70,45,45,65,24.455,26.182,66,84,67,80,81,70,84,75,81,82,2
3010,8559,8650,45,70,55,70,50,40,55,50,60,50,40,45,60,55,55,50,26.0,27.182,61,75,70,71,83,72,83,71,80,85,0
3011,8668,8655,60,50,55,70,55,55,65,60,55,65,50,50,35,45,60,55,27.909,25.364,70,78,69,76,80,65,78,70,74,84,1
3012,9879,10261,50,55,45,55,40,45,35,50,55,50,60,50,60,45,45,50,29.182,25.727,66,78,70,76,82,66,79,72,76,81,0
3013,8456,8586,70,60,70,65,75,65,65,50,60,55,70,70,70,30,40,60,25.182,27.727,60,84,73,82,83,72,84,76,81,88,0
3014,9850,8455,49,52,48,64,66,34,54,48,60,50,60,60,80,35,55,50,25.545,27.364,63,74,71,71,77,68,84,74,82,86,1
3015,10172,8528,51,49,36,48,52,44,43,40,35,50,45,65,50,45,55,65,30.273,26.636,63,73,67,72,84,64,75,68,71,75,0
3016,10194,8659,50,80,30,70,35,25,65,50,60,65,40,50,45,35,55,60,28.636,27.7,73,77,74,74,78,62,76,65,72,82,2
3017,8472,10003,55,55,55,65,55,45,55,65,66,34,52,51,64,44,47,64,26.182,24.545,73,79,73,75,89,60,80,75,73,86,0
3018,8602,10252,55,55,60,60,45,45,45,50,65,50,45,55,50,35,45,65,25.364,27.273,63,77,72,73,72,73,79,66,76,78,2
3019,8559,9825,45,70,55,70,50,40,55,50,75,40,40,45,65,50,40,45,26.0,24.545,61,75,70,71,83,68,84,71,81,86,1
3020,10260,10194,65,40,65,65,70,45,45,65,50,80,30,70,35,25,65,50,27.909,28.091,65,81,68,79,75,75,79,77,75,72,0
3021,8472,9850,55,55,55,65,55,45,55,65,49,52,48,64,66,34,54,48,25.455,26.0,74,79,74,74,89,64,74,71,71,71,0
3022,10003,8455,66,34,52,51,64,44,47,64,60,50,60,60,80,35,55,50,24.545,26.455,60,80,75,73,86,67,84,73,81,79,1
3023,8586,8528,60,55,70,70,70,30,40,60,35,50,45,65,50,45,55,65,27.818,26.273,71,83,73,81,88,65,76,71,72,75,0
3024,8602,8650,55,55,60,60,45,45,45,50,60,50,40,45,60,55,55,50,25.091,26.545,62,77,70,72,72,72,82,75,79,81,2
3025,10252,10172,65,50,45,55,50,35,45,65,51,49,36,48,52,44,43,40,28.727,29.364,71,79,67,77,75,69,74,70,73,79,1
3026,8655,10261,55,65,50,50,35,45,60,55,55,50,60,50,60,45,45,50,25.455,25.909,65,78,67,74,84,67,79,72,75,86,2
3027,8668,8456,60,50,55,70,55,55,65,60,70,60,70,65,75,65,65,50,28.091,25.545,72,78,72,76,80,61,86,74,83,83,0
3028,9879,8659,50,55,45,55,40,45,35,50,60,65,40,50,45,35,55,60,29.273,28.0,65,78,70,76,82,64,76,68,73,82,1
3029,9825,8655,75,40,40,45,65,50,40,45,55,65,50,50,35,45,60,55,24.727,25.455,65,83,67,80,86,65,78,67,74,84,0
3030,8455,10260,60,50,60,60,80,35,55,50,65,40,65,65,70,45,45,65,26.818,26.909,69,84,73,81,79,66,83,68,80,84,1
3031,8650,8586,60,50,40,45,60,55,55,50,60,55,70,70,70,30,40,60,27.0,27.455,73,82,73,80,85,73,82,74,80,84,1
3032,8456,9879,70,60,70,65,75,65,65,50,50,55,45,55,40,45,35,50,25.0,30.091,62,84,71,81,83,72,77,71,75,80,0
3033,10261,10252,55,50,60,50,60,45,45,50,65,50,45,55,50,35,45,65,25.727,28.727,68,79,74,75,86,71,79,67,77,75,0
3034,9850,8559,49,52,48,64,66,34,54,48,45,70,55,70,50,40,55,50,26.273,25.818,56,73,69,70,77,60,75,71,71,83,0
3035,10172,8602,51,49,36,48,52,44,43,40,55,55,60,60,45,45,45,50,28.909,25.0,69,76,69,75,81,67,78,72,73,74,2
3036,10194,8472,50,80,30,70,35,25,65,50,55,55,55,65,55,45,55,65,28.455,25.273,73,77,76,74,78,75,78,76,74,89,2
3037,8659,10003,60,65,40,50,45,35,55,60,66,34,52,51,64,44,47,64,28.182,24.545,63,75,67,73,81,60,80,75,73,86,2
3038,8528,8668,35,50,45,65,50,45,55,65,60,50,55,70,55,55,65,60,26.091,28.455,66,76,71,72,75,71,78,73,76,80,1
3039,10252,8456,65,50,45,55,50,35,45,65,70,60,70,65,75,65,65,50,28.909,26.091,74,78,65,75,78,69,84,73,82,82,2
3040,8655,10172,55,65,50,50,35,45,60,55,51,49,36,48,52,44,43,40,24.909,27.636,63,78,70,73,84,63,76,69,74,84,0
3041,8559,8528,45,70,55,70,50,40,55,50,35,50,45,65,50,45,55,65,27.0,26.273,62,75,68,71,83,66,77,70,72,75,2
3042,8668,8455,60,50,55,70,55,55,65,60,60,50,60,60,80,35,55,50,28.909,27.455,70,78,72,76,80,69,84,74,82,86,0
3043,9879,10194,50,55,45,55,40,45,35,50,50,80,30,70,35,25,65,50,30.182,28.455,69,79,70,77,82,74,78,76,75,78,0
3044,10260,8650,65,40,65,65,70,45,45,65,60,50,40,45,60,55,55,50,27.909,26.727,70,83,65,80,82,69,83,76,80,85,0
3045,8472,9825,55,55,55,65,55,45,55,65,75,40,40,45,65,50,40,45,25.455,25.455,74,79,74,74,89,65,83,68,81,86,2
3046,10003,9850,66,34,52,51,64,44,47,64,49,52,48,64,66,34,54,48,24.364,26.091,59,80,74,73,86,56,73,69,70,77,2
3047,8586,10261,60,55,70,70,70,30,40,60,55,50,60,50,60,45,45,50,28.455,25.364,72,82,70,80,84,66,80,73,75,70,0
3048,8602,8659,55,55,60,60,45,45,45,50,60,65,40,50,45,35,55,60,25.818,28.545,63,77,73,74,74,66,75,68,73,76,2
3049,9825,8586,75,40,40,45,65,50,40,45,60,55,70,70,70,30,40,60,26.273,28.364,66,83,66,81,86,71,82,71,80,84,0
3050,8455,8559,60,50,60,60,80,35,55,50,45,70,55,70,50,40,55,50,27.455,25.455,71,85,75,82,89,63,76,71,72,67,0
3051,8650,8668,60,50,40,45,60,55,55,50,60,50,55,70,55,55,65,60,26.091,27.091,69,83,73,80,85,70,80,72,76,80,0
3052,8456,8655,70,60,70,65,75,65,65,50,55,65,50,50,35,45,60,55,25.455,25.182,71,85,72,82,81,62,77,69,71,84,0
3053,10261,8602,55,50,60,50,60,45,45,50,55,55,60,60,45,45,45,50,25.909,26.182,69,81,76,77,86,66,76,72,73,74,1
3054,9850,10260,49,52,48,64,66,34,54,48,65,40,65,65,70,45,45,65,26.364,27.455,60,73,69,70,77,68,83,67,81,82,2
3055,10172,9879,51,49,36,48,52,44,43,40,50,55,45,55,40,45,35,50,27.727,30.091,68,76,71,74,81,69,78,71,77,82,2
3056,10194,10003,50,80,30,70,35,25,65,50,66,34,52,51,64,44,47,64,27.364,25.091,72,78,77,74,78,62,79,73,72,86,0
3057,8659,8472,60,65,40,50,45,35,55,60,55,55,55,65,55,45,55,65,28.545,25.364,65,75,68,72,76,76,79,76,74,89,0
3058,8528,10252,35,50,45,65,50,45,55,65,65,50,45,55,50,35,45,65,26.273,27.0,66,77,70,72,75,71,79,69,75,78,1
3059,8655,10252,55,65,50,50,35,45,60,55,65,50,45,55,50,35,45,65,25.182,27.364,62,77,69,72,84,75,78,73,75,75,1
3060,9879,8602,50,55,45,55,40,45,35,50,55,55,60,60,45,45,45,50,30.636,26.182,71,78,69,77,82,65,77,72,73,74,0
3061,8650,9825,60,50,40,45,60,55,55,50,75,40,40,45,65,50,40,45,26.364,26.273,67,82,75,79,83,66,83,66,81,86,2
3062,8456,8559,70,60,70,65,75,65,65,50,45,70,55,70,50,40,55,50,26.455,25.0,67,84,72,81,83,58,75,71,70,65,0
3063,10261,8472,55,50,60,50,60,45,45,50,55,55,55,65,55,45,55,65,25.909,25.545,69,81,76,77,86,74,79,75,75,89,1
3064,10172,8668,51,49,36,48,52,44,43,40,60,50,55,70,55,55,65,60,28.636,29.091,65,76,68,74,84,73,78,69,76,80,1
3065,10194,9850,50,80,30,70,35,25,65,50,49,52,48,64,66,34,54,48,26.909,25.182,72,78,78,75,78,63,74,71,70,77,0
3066,8586,10260,60,55,70,70,70,30,40,60,65,40,65,65,70,45,45,65,27.273,26.636,73,82,72,79,80,70,85,71,81,84,2
